ars_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_free_parking,d_cloth_storage,d_sound_system,d_children,d_barbecue,d_cooking,d_amendities,d_ac,d_baby_utilities,d_bath,d_location,d_bike,d_security,d_mandatory_cleaning,d_coffee_maker,d_fridge,d_office,d_laundry,d_wifi,d_eletric_car_charger,d_videogame,d_garden_balcony_backyard,d_luggage_storage,d_paid_parking,d_pets,d_swimming_pool,d_self_checkin,d_sauna,d_smoking,d_instant_bookable,f_neighbourhood_cleansed,f_property_type,price,id,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,ln_n_minimum_nights,f_minimum_nights,ln_n_reviews_per_month
2880,100,2,1,94,102,0.87,3,1,3503,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,Palermo,Entire apartment,"$2,880.00",111934,7.965545573129992,4,0.6931471805599453,0.4804530139182014,0,1,4.634728988229636,2,8.161375023197486,66.60804226927176,543.613212520517,12271009,42985344527,4.543294782270004,1.0986122886681098,3,-0.13926206733350766
3109,98,4,1.5,91,19,0.18,7,1,3218,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$3,109.00",118069,8.042056410058754,16,1.3862943611198906,1.9218120556728056,0,1,2.995732273553991,1,8.076515327552329,65.2300998361877,526.8319011447386,10355524,33324076232,4.51085950651685,1.9459101490553132,3,-1.7147984280919266
4165,98,3,1,95,43,0.38,7,2,3356,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,Palermo,Entire apartment,"$4,165.00",118070,8.334471554600944,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.784189633918261,1,8.118505067587098,65.91012453243738,535.0916800218896,11262736,37797742016,4.553876891600541,1.9459101490553132,3,-0.9675840262617056
845,100,2,1,92,73,0.77,2,1,2853,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,Palermo,Entire apartment,$845.00,130248,6.739336627357174,4,0.6931471805599453,0.4804530139182014,0,1,4.30406509320417,2,7.9561263512135,63.299946516473845,503.6223725101228,8139609,23222304477,4.5217885770490405,0.6931471805599453,2,-0.2613647641344075
833,100,2,1,91,15,0.17,2,1,2699,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,$833.00,130275,6.725033642166843,4,0.6931471805599453,0.4804530139182014,0,1,2.772588722239781,1,7.900636613018005,62.42005889096061,493.15820266066345,7284601,19661138099,4.51085950651685,0.6931471805599453,2,-1.7719568419318752
3332,NA,2,1,98,9,0.08,7,1,3342,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$3,332.00",130424,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0,1,2.302585092994046,1,8.114324709155339,65.84226548560888,534.2655217366419,11168964,37326677688,4.584967478670572,1.9459101490553132,3,-2.5257286443082556
2499,98,2,1,88,16,0.19,7,1,2473,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,Recoleta,Entire apartment,"$2,499.00",133043,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0,1,2.833213344056216,1,7.813187267521416,61.04589527735877,476.9630117155053,6115729,15124197817,4.477336814478207,1.9459101490553132,3,-1.6607312068216509
1142,100,2,1,93,236,2.05,4,1,3457,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$1,142.00",138690,7.040536390215956,4,0.6931471805599453,0.4804530139182014,0,1,5.4680601411351315,2,8.148156439921625,66.39245336943624,540.9760964843681,11950849,41314084993,4.532599493153256,1.3862943611198906,3,0.7178397931503168
3748,NA,2,1,NA,0,NA,3,1,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Monserrat,Entire apartment,"$3,748.00",143663,8.228977643358313,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
3332,100,2,1,93,43,0.39,4,1,3342,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Recoleta,Entire apartment,"$3,332.00",144827,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0,1,3.784189633918261,1,8.114324709155339,65.84226548560888,534.2655217366419,11168964,37326677688,4.532599493153256,1.3862943611198906,3,-0.941608539858445
2749,100,4,1,95,268,2.32,1,1,3459,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,Monserrat,Entire apartment,"$2,749.00",148284,7.918992488165245,16,1.3862943611198906,1.9218120556728056,0,1,5.594711379601839,2,8.148734808937169,66.40187898638428,541.0913026751831,11964681,41385831579,4.553876891600541,0,1,0.8415671856782185
4998,NA,3,1,NA,0,NA,14,1,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Almagro,Entire apartment,"$4,998.00",156189,8.516793111394898,9,1.0986122886681098,1.206948960812582,0,1,0,0,NA,NA,NA,NA,NA,NA,2.6390573296152584,3,NA
2416,100,2,1,95,54,0.55,5,1,2934,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$2,416.00",158056,7.789868559054706,4,0.6931471805599453,0.4804530139182014,0,1,4.007333185232471,2,7.984121958702927,63.74620345144226,508.95746276060447,8608356,25256916504,4.553876891600541,1.6094379124341003,3,-0.5978370007556204
1999,67,3,1,97,12,0.1,3,2,3439,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$1,999.00",159585,7.6004023345004,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,2.5649493574615367,1,8.142936010432265,66.30740686999454,539.9369711600623,11826721,40672093519,4.574710978503383,1.0986122886681098,3,-2.3025850929940455
4998,NA,5,1.5,96,18,0.16,3,5,3280,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Balvanera,Entire apartment,"$4,998.00",168298,8.516793111394898,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,1,2.9444389791664403,1,8.09559870137819,65.53871833375624,530.5751630327479,10758400,35287552000,4.564348191467836,1.0986122886681098,3,-1.8325814637483102
4165,NA,3,1,98,62,0.55,3,2,3353,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$4,165.00",172135,8.334471554600944,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,4.143134726391533,2,8.117610746466228,65.89560423114399,534.9148650516199,11242609,37696467977,4.584967478670572,1.0986122886681098,3,-0.5978370007556204
4581,NA,4,1,95,154,1.45,4,2,3189,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,Monserrat,Entire apartment,"$4,581.00",176318,8.429672593886743,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,5.043425116919247,2,8.067462667010057,65.08395388360103,525.0623681773554,10169721,32431240269,4.553876891600541,1.3862943611198906,3,0.371563556432483
1999,100,5,1.5,NA,0,NA,15,4,NA,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$1,999.00",178330,7.6004023345004,25,1.6094379124341003,2.5902903939802346,1.3862943611198906,1,0,0,NA,NA,NA,NA,NA,NA,2.70805020110221,3,NA
3332,100,6,2,93,46,0.42,5,5,3305,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Retiro,Entire apartment,"$3,332.00",186005,8.111328003286733,36,1.791759469228055,3.210401995568401,1.6094379124341003,2,3.8501476017100584,1,8.103191752285786,65.6617165743124,532.0694801858951,10923025,36100597625,4.532599493153256,1.6094379124341003,3,-0.8675005677047231
2499,43,4,1,93,9,0.38,2,2,711,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,499.00",189572,7.823645930834952,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,2.302585092994046,1,6.566672429803241,43.121186800337995,283.16270850217495,505521,359425431,4.532599493153256,0.6931471805599453,2,-0.9675840262617056
2499,100,3,1,97,53,0.47,10,1,3383,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Recoleta,Entire apartment,"$2,499.00",189867,7.823645930834952,9,1.0986122886681098,1.206948960812582,0,1,3.9889840465642745,2,8.12651816878071,66.04029754752297,536.6776778916295,11444689,38717382887,4.574710978503383,2.302585092994046,3,-0.7550225842780328
4165,50,6,2,93,22,0.23,14,4,2909,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$4,165.00",190988,8.334471554600944,36,1.791759469228055,3.210401995568401,1.3862943611198906,2,3.1354942159291497,1,7.975564658495202,63.609631621837686,507.32272990302744,8462281,24616775429,4.532599493153256,2.6390573296152584,3,-1.4696759700589417
2249,NA,2,1.5,80,11,0.1,10,1,3346,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Monserrat,Entire apartment,"$2,249.00",191056,7.718240951959316,4,0.6931471805599453,0.4804530139182014,0,1,2.4849066497880004,1,8.11552088154677,65.86167917882166,534.5018326694614,11195716,37460865736,4.382026634673881,2.302585092994046,3,-2.3025850929940455
5414,NA,2,1,100,3,0.07,2,1,1340,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$5,414.00",196386,8.596743470174246,4,0.6931471805599453,0.4804530139182014,0,1,1.3862943611198906,1,7.200424892944957,51.8461186389414,373.31408325041116,1795600,2406104000,4.605170185988092,0.6931471805599453,2,-2.659260036932778
2499,100,4,1,88,6,0.07,5,4,2433,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$2,499.00",196601,7.823645930834952,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1,1.9459101490553132,1,7.796880342783522,60.7913430796841,473.982827869398,5919489,14402116737,4.477336814478207,1.6094379124341003,3,-2.659260036932778
1249,63,4,1,93,33,0.31,10,3,3216,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,Villa Crespo,Entire apartment,"$1,249.00",196832,7.130098510125578,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,3.5263605246161616,1,8.075893630298857,65.22005792790166,526.71025038766345,10342656,33261981696,4.532599493153256,2.302585092994046,3,-1.171182981502945
2000,NA,2,1,80,1,0.01,20,1,3228,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,000.00",197288,7.600902459542082,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,8.07961802938984,65.28022750084136,527.4393030784682,10419984,33635708352,4.382026634673881,2.995732273553991,3,-4.605170185988091
2499,98,3,1,95,8,0.07,7,2,3384,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Palermo,Entire apartment,"$2,499.00",203340,7.823645930834952,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,2.1972245773362196,1,8.126813720726114,66.04510125138222,536.7362350364784,11451456,38751727104,4.553876891600541,1.9459101490553132,3,-2.659260036932778
5248,NA,5,2,94,19,0.31,5,5,1829,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$5,248.00",217360,8.565602330623925,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,2,2.995732273553991,1,7.511524648390866,56.423002543383525,423.82277434084585,3345241,6118445789,4.543294782270004,1.6094379124341003,3,-1.171182981502945
5331,NA,3,1,93,30,0.32,3,2,2837,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,Recoleta,Entire apartment,"$5,331.00",225905,8.581294116822761,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.4339872044851463,1,7.950502434808851,63.210488965901476,502.5551464288577,8048569,22833790253,4.532599493153256,1.0986122886681098,3,-1.1394342831883648
6205,100,2,1,99,19,0.25,1,1,2245,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,Recoleta,Entire serviced apartment,"$6,205.00",228183,8.733110697638708,4,0.6931471805599453,0.4804530139182014,0,1,2.995732273553991,1,7.716460800176355,59.543767280658315,459.46714611602334,5040025,11314856125,4.59511985013459,0,1,-1.3862943611198906
6664,50,2,1,NA,0,NA,1,1,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$6,664.00",232393,8.804475183846678,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA
3748,NA,2,1,98,23,0.22,3,1,3156,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Recoleta,Entire apartment,"$3,748.00",238619,8.228977643358313,4,0.6931471805599453,0.4804530139182014,0,1,3.1780538303479458,1,8.057060681965766,64.91622683287865,523.0339788367576,9960336,31434820416,4.584967478670572,1.0986122886681098,3,-1.5141277326297755
2499,98,2,1,93,20,0.18,7,1,3262,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Palermo,Entire apartment,"$2,499.00",239718,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0,1,3.044522437723423,1,8.09009578318096,65.44964978104235,529.4939357042814,10640644,34709780728,4.532599493153256,1.9459101490553132,3,-1.7147984280919266
4581,NA,2,1,97,169,1.52,3,1,3343,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$4,581.00",239853,8.429672593886743,4,0.6931471805599453,0.4804530139182014,0,1,5.135798437050262,2,8.114623886420098,65.84712081805962,534.3246194422167,11175649,37360194607,4.574710978503383,1.0986122886681098,3,0.41871033485818504
2499,98,3,1,96,30,0.27,7,1,3280,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,Palermo,Entire apartment,"$2,499.00",245895,7.823645930834952,9,1.0986122886681098,1.206948960812582,0,1,3.4339872044851463,1,8.09559870137819,65.53871833375624,530.5751630327479,10758400,35287552000,4.564348191467836,1.9459101490553132,3,-1.3093333199837622
2915,NA,2,1,91,98,0.88,7,1,3332,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,Recoleta,Entire apartment,"$2,915.00",250327,7.977625098784593,4,0.6931471805599453,0.4804530139182014,0,1,4.59511985013459,2,8.111328003286733,65.79364197690354,533.6738106054792,11102224,36992610368,4.51085950651685,1.9459101490553132,3,-0.12783337150988489
2499,100,2,1,93,86,0.79,1,1,3279,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Almagro,Entire apartment,"$2,499.00",253370,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0,1,4.465908118654584,2,8.095293776844649,65.5337813334197,530.5152122015305,10751841,35255286639,4.532599493153256,0,1,-0.23572233352106983
2082,64,2,1,91,30,0.36,4,2,2483,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,Palermo,Entire apartment,"$2,082.00",266984,7.641084249174914,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,3.4339872044851463,1,7.817222785508166,61.10897207826805,477.7024489292193,6165289,15308412587,4.51085950651685,1.3862943611198906,3,-1.0216512475319814
4165,98,2,1,98,42,0.39,1,1,3205,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,Palermo,Entire serviced apartment,"$4,165.00",269115,8.334471554600944,4,0.6931471805599453,0.4804530139182014,0,1,3.7612001156935624,1,8.07246736935477,65.16472942929752,526.0401519508368,10272025,32921840125,4.584967478670572,0,1,-0.941608539858445
3249,100,3,1,92,339,3.07,2,1,3307,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,Monserrat,Entire apartment,"$3,249.00",269753,8.0861025356691,9,1.0986122886681098,1.206948960812582,0,1,5.8289456176102075,2,8.103796712981794,65.671521165334525,532.1886573561521,10936249,36166175443,4.5217885770490405,0.6931471805599453,2,1.1216775615991057
3249,83,4,1,94,82,0.76,3,3,3225,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$3,249.00",275933,8.0861025356691,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,4.418840607796598,2,8.078688229229872,65.26520350509729,527.2572313349216,10400625,33542015625,4.543294782270004,1.0986122886681098,3,-0.2744368457017603
2233,NA,2,1,96,20,0.2,14,1,2960,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,233.00",277754,7.711101251840158,4,0.6931471805599453,0.4804530139182014,0,1,3.044522437723423,1,7.992944547318106,63.887162536502245,510.64654743976115,8761600,25934336000,4.564348191467836,2.6390573296152584,3,-1.6094379124341003
5331,NA,3,1,95,50,0.46,3,2,3277,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,Recoleta,Entire apartment,"$5,331.00",281131,8.581294116822761,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.9318256327243257,1,8.094683648698815,65.52390337251197,530.3952692283938,10738729,35190814933,4.553876891600541,1.0986122886681098,3,-0.7765287894989963
1666,NA,3,1,94,89,0.81,3,3,3307,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,Almagro,Entire apartment,"$1,666.00",281785,7.418180822726788,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1,4.499809670330265,2,8.103796712981794,65.671521165334525,532.1886573561521,10936249,36166175443,4.543294782270004,1.0986122886681098,3,-0.21072103131565253
2166,43,3,1,96,40,0.57,3,2,2108,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,Palermo,Entire apartment,"$2,166.00",284823,7.680637427560936,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.713572066704308,1,7.653494909661253,58.575984332210716,448.310997914972,4443664,9367243712,4.564348191467836,1.0986122886681098,3,-0.5621189181535413
4748,NA,4,1,100,1,0.01,14,2,2534,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$4,748.00",286518,8.465478755729558,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,0.6931471805599453,1,7.837554360881084,61.4272583597661,481.4394766345538,6421156,16271209304,4.605170185988092,2.6390573296152584,3,-4.605170185988091
4060,100,4,1,93,50,0.5,3,2,3024,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$4,060.00",286683,8.308938252595778,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,3.9318256327243257,1,8.014335737299424,64.22957731015471,514.7573968284091,9144576,27653197824,4.532599493153256,1.0986122886681098,3,-0.6931471805599453
4498,100,3,1,95,317,2.9,2,1,3281,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$4,498.00",287215,8.411388132519262,9,1.0986122886681098,1.206948960812582,0,1,5.762051382780177,2,8.0959035329611,65.54365401501204,530.635100103316,10764961,35319837041,4.553876891600541,0.6931471805599453,2,1.0647107369924282
6842,98,2,1,97,56,0.52,1,1,3244,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,Palermo,Entire serviced apartment,"$6,842.00",287756,8.830835365537549,4,0.6931471805599453,0.4804530139182014,0,1,4.04305126783455,2,8.084562415235304,65.36014944583529,528.4082076639626,10523536,34138350784,4.574710978503383,0,1,-0.6539264674066639
3498,100,4,1,94,41,0.38,4,1,3270,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$3,498.00",298002,8.159946655578548,16,1.3862943611198906,1.9218120556728056,0,1,3.7376696182833684,1,8.0925452638913,65.4892888481295,529.9750343035397,10692900,34965783000,4.543294782270004,1.3862943611198906,3,-0.9675840262617056
2082,100,2,1,98,34,0.31,4,1,3259,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$2,082.00",298494,7.641084249174914,4,0.6931471805599453,0.4804530139182014,0,1,3.5553480614894135,1,8.089175678837561,65.43476316309712,529.3132947294212,10621081,34614102979,4.584967478670572,1.3862943611198906,3,-1.171182981502945
1583,100,4,1,87,52,0.87,1,3,1789,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,Monserrat,Entire serviced apartment,"$1,583.00",301727,7.367077059881012,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,3.970291913552122,2,7.489412083508719,56.09129335660641,420.09081024460033,3200521,5725732069,4.465908118654584,0,1,-0.13926206733350766
4581,NA,2,1,91,15,0.14,3,3,3217,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,Palermo,Entire apartment,"$4,581.00",302722,8.429672593886743,4,0.6931471805599453,0.4804530139182014,1.0986122886681098,1,2.772588722239781,1,8.076204527239026,65.22507956579615,526.7710828788086,10349089,33293019313,4.51085950651685,1.0986122886681098,3,-1.9661128563728327
3332,100,2,1,97,14,0.14,2,2,2935,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$3,332.00",306194,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,2.70805020110221,1,7.984462732262196,63.7516451228839,509.02263460407147,8614225,25282750375,4.574710978503383,0.6931471805599453,2,-1.9661128563728327
3332,NA,3,1.5,87,3,0.03,7,2,2908,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Palermo,Entire apartment,"$3,332.00",310636,8.111328003286733,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.3862943611198906,1,7.97522083865341,63.6041474252916,507.2571219709692,8456464,24591397312,4.465908118654584,1.9459101490553132,3,-3.506557897319982
1499,0,2,1,83,21,0.27,7,2,2337,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Retiro,Entire apartment,"$1,499.00",314655,7.312553498102598,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,3.091042453358316,1,7.756623334538858,60.16520555391271,466.6788373268063,5461569,12763686753,4.418840607796598,1.9459101490553132,3,-1.3093333199837622
1499,100,2,1.5,87,24,0.25,2,2,2888,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$1,499.00",316251,7.312553498102598,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,3.2188758248682006,1,7.968319500012717,63.494115654282915,505.94139990408524,8340544,24087491072,4.465908118654584,0.6931471805599453,2,-1.3862943611198906
2030,NA,2,1,87,68,0.7,4,1,2910,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Balvanera,Entire apartment,"$2,030.00",317759,7.615791072035833,4,0.6931471805599453,0.4804530139182014,0,1,4.23410650459726,2,7.975908360165538,63.61511416975852,507.3883209394621,8468100,24642171000,4.465908118654584,1.3862943611198906,3,-0.35667494393873245
3249,NA,2,1,95,132,1.22,2,1,3235,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$3,249.00",322509,8.0861025356691,4,0.6931471805599453,0.4804530139182014,0,1,4.890349128221754,2,8.081784206935001,65.315235967464,527.8636425140836,10465225,33855002875,4.553876891600541,0.6931471805599453,2,0.19885085874516517
4831,90,4,1,88,17,0.17,2,4,2984,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,Palermo,Entire apartment,"$4,831.00",335297,8.482808764554406,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1,2.8903717578961645,1,8.001019961323651,64.01632042149951,512.1958575429086,8904256,26570299904,4.477336814478207,0.6931471805599453,2,-1.7719568419318752
3629,100,5,1,99,69,0.65,2,4,3199,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,Coghlan,Entire apartment,"$3,629.00",338066,8.19671240721307,25,1.6094379124341003,2.5902903939802346,1.3862943611198906,1,4.248495242049359,2,8.070593539949519,65.1344800870749,525.6739142187173,10233601,32737289599,4.59511985013459,0.6931471805599453,2,-0.4307829160924542
1666,100,4,1,96,170,1.66,7,2,3066,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$1,666.00",338631,7.418180822726788,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,5.14166355650266,2,8.028129059431759,64.45085619489265,517.4197915234752,9400356,28821491496,4.564348191467836,1.9459101490553132,3,0.5068176023684519
